Path,File,contributers,top,major,minor
mozilla-releng_build-puppet,puppetagain_pub_build_mozilla_org.pp,2,0.5,2,0
mozilla-releng_build-puppet,msis.pp,2,0.5,2,0
mozilla-releng_build-puppet,pkgmsi.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,runner.pp,7,0.5454545454545454,3,4
mozilla-releng_build-puppet,puppetmaster_certs.pp,2,0.5,2,0
mozilla-releng_build-puppet,binscope.pp,4,0.25,4,0
mozilla-releng_build-puppet,nsclient_plus_plus.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,pkgexe.pp,2,0.5,2,0
mozilla-releng_build-puppet,pkgzip.pp,3,0.5,3,0
mozilla-releng_build-puppet,kts.pp,2,0.75,2,0
mozilla-releng_build-puppet,python_ldap.pp,2,0.5,2,0
mozilla-releng_build-puppet,moco_ldap.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,server_initialize.pp,2,0.5,2,0
mozilla-releng_build-puppet,agent.pp,2,0.5,2,0
mozilla-releng_build-puppet,mig_agent.pp,8,0.48148148148148145,5,3
mozilla-releng_build-puppet,dnsmasq.pp,2,0.5,2,0
mozilla-releng_build-puppet,python-mysqldb.pp,1,1.0,1,0
mozilla-releng_build-puppet,git_remote_hg.pp,3,0.5,3,0
mozilla-releng_build-puppet,user.pp,3,0.5,3,0
mozilla-releng_build-puppet,config_mockbuild.pp,3,0.5,3,0
mozilla-releng_build-puppet,dpkg.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,shipit_notifier.pp,2,0.5,2,0
mozilla-releng_build-puppet,bash.pp,5,0.4166666666666667,5,0
mozilla-releng_build-puppet,check_ami.pp,4,0.5,4,0
mozilla-releng_build-puppet,nginx.pp,3,0.3333333333333333,3,0
