Path,File,contributers,top,major,minor
wikimedia_puppet,files.pp,7,0.23076923076923078,7,0
wikimedia_puppet,apparmorservice.pp,2,0.5,2,0
wikimedia_puppet,gluster.pp,5,0.2857142857142857,5,0
wikimedia_puppet,primary.pp,18,0.3333333333333333,4,14
wikimedia_puppet,wikimedia.pp,11,0.38095238095238093,3,8
wikimedia_puppet,app.pp,12,0.3,7,5
wikimedia_puppet,web.pp,46,0.15456238361266295,5,41
wikimedia_puppet,gitpuppet.pp,6,0.5454545454545454,6,0
wikimedia_puppet,cron-rsync-dumps.pp,4,0.4,4,0
wikimedia_puppet,kiwix.pp,6,0.4090909090909091,3,3
wikimedia_puppet,api.pp,14,0.23636363636363636,7,7
wikimedia_puppet,role.pp,8,0.2222222222222222,8,0
wikimedia_puppet,set.pp,5,0.5,5,0
wikimedia_puppet,higher_min_free_kbytes.pp,3,0.5,3,0
wikimedia_puppet,international.pp,2,0.6666666666666666,2,0
wikimedia_puppet,upstart_job.pp,6,0.2857142857142857,6,0
wikimedia_puppet,wikidev-umask.pp,2,0.6666666666666666,2,0
wikimedia_puppet,gitclone.pp,17,0.2833333333333333,5,12
wikimedia_puppet,lite.pp,2,0.8,2,0
wikimedia_puppet,bin.pp,1,1.0,1,0
wikimedia_puppet,android-sdk.pp,1,1.0,1,0
wikimedia_puppet,ocg.pp,23,0.1935483870967742,4,19
wikimedia_puppet,ircd.pp,2,0.75,2,0
wikimedia_puppet,mediawiki-irc-relay.pp,2,0.75,2,0
wikimedia_puppet,gdash.pp,6,0.75,3,3
wikimedia_puppet,mwprof.pp,3,0.5,3,0
wikimedia_puppet,logstash.pp,25,0.11224489795918367,12,13
wikimedia_puppet,logmail.pp,10,0.1875,10,0
wikimedia_puppet,reporter.pp,12,0.16666666666666666,12,0
wikimedia_puppet,wikimania_scholarships.pp,14,0.15789473684210525,14,0
wikimedia_puppet,nginx.pp,8,0.25,8,0
wikimedia_puppet,uwsgi.pp,15,0.3023255813953488,4,11
wikimedia_puppet,apt-repository.pp,4,0.5,4,0
wikimedia_puppet,caching-proxy.pp,2,0.7777777777777778,2,0
wikimedia_puppet,dhcp-server.pp,4,0.6153846153846154,4,0
wikimedia_puppet,preseed-server.pp,2,0.8333333333333334,2,0
wikimedia_puppet,tftp-server.pp,3,0.45454545454545453,3,0
wikimedia_puppet,web-server.pp,2,0.8571428571428571,2,0
wikimedia_puppet,ubuntu-mirror.pp,1,1.0,1,0
wikimedia_puppet,balancer.pp,23,0.1827956989247312,5,18
wikimedia_puppet,runcommand.pp,7,0.25,7,0
wikimedia_puppet,realserver.pp,4,0.5714285714285714,4,0
wikimedia_puppet,echoirc.pp,4,0.5,4,0
wikimedia_puppet,asset_check.pp,5,0.375,5,0
wikimedia_puppet,navtiming.pp,6,0.36363636363636365,6,0
wikimedia_puppet,librenms.pp,15,0.2631578947368421,7,8
wikimedia_puppet,devices.pp,2,0.5,2,0
wikimedia_puppet,makeconfig.pp,3,0.3333333333333333,3,0
wikimedia_puppet,kibana.pp,13,0.2,9,4
wikimedia_puppet,txstatsd.pp,4,0.4,4,0
wikimedia_puppet,webperf.pp,9,0.29411764705882354,5,4
wikimedia_puppet,all.pp,9,0.16666666666666666,9,0
wikimedia_puppet,auth_file.pp,2,0.5,2,0
wikimedia_puppet,controller.pp,8,0.20408163265306123,7,1
wikimedia_puppet,compute.pp,22,0.2,7,15
wikimedia_puppet,horizon.pp,8,0.24,7,1
wikimedia_puppet,neutron.pp,8,0.44,4,4
wikimedia_puppet,provision.pp,2,0.5,2,0
wikimedia_puppet,epel.pp,2,0.5,2,0
wikimedia_puppet,rdo.pp,2,0.5,2,0
wikimedia_puppet,uca.pp,2,0.5,2,0
wikimedia_puppet,yum_refresh.pp,2,0.5,2,0
wikimedia_puppet,device_endpoint.pp,2,0.5,2,0
wikimedia_puppet,storage-node.pp,2,0.5,2,0
wikimedia_puppet,test_file.pp,2,0.5,2,0
wikimedia_puppet,cloudcontroller.pp,2,0.5,2,0
wikimedia_puppet,testfile.pp,2,0.5,2,0
wikimedia_puppet,wikimetrics.pp,14,0.32558139534883723,3,11
wikimedia_puppet,performance.pp,10,0.26666666666666666,6,4
wikimedia_puppet,ve.pp,8,0.4230769230769231,5,3
wikimedia_puppet,subversion.pp,7,0.3333333333333333,7,0
wikimedia_puppet,conversion.pp,2,0.5,2,0
wikimedia_puppet,viewvc.pp,2,0.5,2,0
wikimedia_puppet,autoupdater.pp,9,0.2857142857142857,4,5
wikimedia_puppet,fatalmonitor.pp,2,0.5,2,0
wikimedia_puppet,natdestrewrite.pp,3,0.3333333333333333,3,0
wikimedia_puppet,natfix.pp,6,0.2857142857142857,6,0
wikimedia_puppet,syncsiteresources.pp,3,0.3333333333333333,3,0
wikimedia_puppet,releases.pp,14,0.44,4,10
wikimedia_puppet,tendril.pp,16,0.19642857142857142,8,8
wikimedia_puppet,labstools.pp,10,0.4727272727272727,3,7
wikimedia_puppet,postgis.pp,6,0.46153846153846156,6,0
wikimedia_puppet,spatialdb.pp,5,0.4166666666666667,5,0
wikimedia_puppet,gridnode.pp,2,0.8888888888888888,2,0
wikimedia_puppet,hot_threads.pp,4,0.25,4,0
wikimedia_puppet,osm.pp,7,0.8333333333333334,1,6
wikimedia_puppet,labstest.pp,2,0.6,2,0
